time_ms,value
29765,181
29865,180
29965,180
30065,180
30165,180
30265,180
30365,181
30465,180
30565,181
30665,181
30765,181
30865,181
30965,180
31065,181
31165,181
31265,180
31365,181
31465,180
31565,181
31665,181
31765,179
31865,180
31965,180
32065,180
32165,180
32265,181
32365,180
32465,181
32565,180
32665,181
32765,181
32865,180
32965,180
33065,181
33165,181
33265,181
33365,181
33465,180
33565,180
33665,181
33765,181
33865,180
33965,180
34065,180
34165,181
34265,180
34365,180
34465,181
34565,180
34665,181
34765,181
34865,181
34965,180
35065,180
35165,180
35265,181
35365,180
35465,180
35565,180
35665,180
35765,181
35865,180
35965,180
36065,180
36165,181
36265,180
36365,180
36465,181
36565,181
36665,180
36765,181
36865,180
36965,181
37065,181
37165,181
37265,181
37365,181
37465,180
37565,180
37665,182
37765,181
37865,180
37965,181
38065,180
38165,181
38265,180
38365,181
38465,181
38565,181
38665,181
38765,180
38865,180
38965,181
39065,181
39165,180
39265,180
39365,180
39465,180
39565,181
39665,182
39765,181
39865,181
39965,180
40065,180
40165,181
40265,181
40365,181
40465,181
40565,180
40665,181
40765,181
40865,181
40965,180
41065,180
41165,181
41265,180
41365,180
41465,180
41565,181
41665,180
41765,181
41865,181
41965,181
42065,180
42165,180
42265,180
42365,180
42465,181
42565,180
42665,181
42765,181
42865,181
42965,181
43065,181
43165,181
43265,181
43365,180
43465,180
43565,180
43665,181
43765,181
43865,180
43965,180
44065,181
44165,181
44265,181
44365,180
44465,180
44565,181
44665,181
44765,180
44865,180
44965,181
45065,181
45165,180
45265,181
45365,180
45465,180
45565,180
45665,181
45765,181
45865,180
45965,181
46065,181
46165,181
46265,180
46365,181
46465,181
46565,180
46665,181
46765,180
46865,180
46965,181
47065,181
47165,180
47265,180
47365,181
47465,180
47565,180
47665,181
47765,180
47865,180
47965,180
48065,180
48165,180
48265,180
48365,181
48465,180
48565,181
48665,181
48765,181
48865,181
48965,180
49065,181
49165,180
49265,180
49365,181
49465,180
49565,181
49665,180
49765,180
49865,180
49965,180
50065,181
50165,180
50265,181
50365,181
50465,181
50565,180
50665,181
50765,181
50865,180
50965,180
51065,181
51165,181
51265,181
51365,180
51465,180
51565,180
51665,180
51765,181
51865,180
51965,180
52065,181
52165,180
52265,181
52365,180
52465,180
52565,180
52665,182
52765,180
52865,180
52965,181
53065,181
53165,180
53265,181
53365,180
53465,180
53565,180
53665,181
53765,180
53865,181
53965,181
54065,181
54165,181
54265,180
54365,181
54465,180
54565,181
54665,181
54765,181
54865,181
54965,180
55065,180
55165,180
55265,181
55365,181
55465,180
55565,181
55665,180
55765,181
55865,181
55965,180
56065,181
56165,181
56265,180
56365,181
56465,181
56565,181
56665,181
56765,181
56865,180
56965,180
57065,181
57165,180
57265,180
57365,181
57465,181
57565,181
57665,181
57765,181
57865,181
57965,180
58065,180
58165,180
58265,180
58365,181
58465,181
58565,181
58665,181
58765,180
58865,181
58965,181
59065,181
59165,181
59265,180
59365,181
59465,181
59565,181
59665,181
59765,181
59865,181
59965,181
60065,180
60165,180
60265,181
60365,180
60465,180
60565,181
60665,181
60765,180
60865,180
60965,181
61065,181
61165,181
61265,180
61365,181
61465,181
61565,180
61665,181
61765,180
61865,180
61965,180
62065,181
62165,181
62265,181
62365,181
62465,181
62565,181
62665,181
62765,180
62865,181
62965,181
63065,181
63165,181
63265,181
63365,180
63465,181
63565,180
63665,181
63765,180
63865,181
63965,181
64065,181
64165,180
64265,181
64365,180
64465,181
64565,180
64665,181
64765,180
64865,180
64965,181
65065,181
65165,181
65265,180
65365,181
65465,180
65565,180
65665,181
65765,181
65865,180
65965,181
66065,181
66165,180
66265,181
66365,181
66465,181
66565,181
66665,181
66765,180
66865,180
66965,180
67065,180
67165,181
67265,181
67365,180
67465,180
67565,181
67665,181
67765,180
67865,181
67965,180
68065,180
68165,180
68265,180
68365,185
68465,194
68565,201
68665,209
68765,215
68865,222
68965,228
69065,235
69165,242
69265,248
69365,256
69465,261
69565,268
69665,276
69765,282
69865,288
69965,295
70065,302
70165,308
70265,314
70365,322
70465,328
70565,334
70665,341
70765,348
70865,354
70965,360
71065,367
71165,374
71265,380
71365,387
71465,393
71565,399
71665,405
71765,411
71865,417
71965,424
72065,429
72165,436
72265,441
72365,448
72465,454
72565,459
72665,466
72765,471
72865,477
72965,482
73065,488
73165,494
73265,501
73365,507
73465,513
73565,519
73665,525
73765,531
73865,537
73965,544
74065,550
74165,555
74265,561
74365,566
74465,572
74565,579
74665,583
74765,589
74865,596
74965,601
75065,606
75165,611
75265,616
75365,622
75465,627
75565,632
75665,638
75765,642
75865,646
75965,651
76065,656
76165,663
76265,667
76365,672
76465,676
76565,681
76665,686
76765,690
76865,694
76965,698
77065,702
77165,707
77265,710
77365,715
77465,719
77565,723
77665,728
77765,732
77865,735
77965,740
78065,744
78165,748
78265,751
78365,754
78465,758
78565,762
78665,765
78765,768
78865,772
78965,775
79065,778
79165,782
79265,784
79365,788
79465,790
79565,794
79665,797
79765,800
79865,802
79965,805
80065,807
80165,810
80265,813
80365,815
80465,817
80565,820
80665,823
80765,825
80865,828
80965,830
81065,832
81165,834
81265,838
81365,839
81465,841
81565,843
81665,844
81765,846
81865,848
81965,850
82065,852
82165,853
82265,854
82365,856
82465,857
82565,859
82665,860
82765,862
82865,862
82965,863
83065,864
83165,865
83265,866
83365,867
83465,868
83565,868
83665,869
83765,871
83865,872
83965,873
84065,872
84165,874
84265,874
84365,875
84465,874
84565,874
84665,873
84765,874
84865,873
84965,874
85065,874
85165,874
85265,874
85365,875
85465,874
85565,875
85665,871
85765,866
85865,864
85965,860
86065,851
86165,850
86265,845
86365,836
86465,834
86565,835
86665,836
86765,834
86865,834
86965,835
87065,834
87165,834
87265,834
87365,834
87465,834
87565,834
87665,835
87765,834
87865,834
87965,834
88065,834
88165,834
88265,834
88365,834
88465,834
88565,833
88665,833
88765,833
88865,834
88965,833
89065,832
89165,834
89265,833
89365,832
89465,833
89565,833
89665,833
89765,832
89865,832
89965,832
90065,833
90165,832
90265,833
90365,833
90465,832
90565,833
90665,832
90765,833
90865,834
90965,830
91065,825
91165,817
91265,815
91365,818
91465,821
91565,824
91665,828
91765,831
91865,834
91965,837
92065,840
92165,841
92265,845
92365,847
92465,849
92565,851
92665,853
92765,855
92865,858
92965,858
93065,861
93165,863
93265,862
93365,865
93465,866
93565,867
93665,868
93765,870
93865,871
93965,872
94065,872
94165,873
94265,874
94365,874
94465,875
94565,875
94665,877
94765,876
94865,878
94965,878
95065,878
95165,879
95265,880
95365,880
95465,880
95565,882
95665,880
95765,882
95865,882
95965,882
96065,882
96165,882
96265,883
96365,884
96465,884
96565,884
96665,883
96765,884
96865,883
96965,882
97065,882
97165,883
97265,882
97365,883
97465,883
97565,884
97665,883
97765,884
97865,884
97965,884
98065,884
98165,885
98265,885
98365,884
98465,885
98565,886
98665,886
98765,886
98865,885
98965,885
99065,887
99165,885
99265,886
99365,885
99465,886
99565,884
99665,884
99765,885
99865,884
99965,884
100065,883
100165,883
100265,884
100365,884
100465,883
100565,884
100665,882
100765,884
100865,883
100965,883
101065,884
101165,884
101265,884
101365,884
101465,885
101565,885
101665,884
101765,885
101865,885
101965,886
102065,885
102165,884
102265,884
102365,884
102465,881
102565,881
102665,881
102765,881
102865,881
102965,881
103065,881
103165,881
103265,880
103365,881
103465,880
103565,881
103665,881
103765,881
103865,880
103965,881
104065,880
104165,880
104265,880
104365,880
104465,881
104565,880
104665,881
104765,880
104865,880
104965,880
105065,879
105165,879
105265,879
105365,879
105465,879
105565,879
105665,879
105765,879
105865,879
105965,880
106065,880
106165,879
106265,879
106365,879
106465,880
106565,879
106665,878
106765,879
106865,879
106965,879
107065,879
107165,879
107265,879
107365,879
107465,880
107565,879
107665,879
107765,878
107865,878
107965,879
108065,878
108165,878
108265,879
108365,879
108465,878
108565,878
108665,878
108765,878
108865,879
108965,879
109065,878
109165,878
109265,878
109365,878
109465,879
109565,878
109665,878
109765,878
109865,878
109965,877
110065,878
110165,877
110265,878
110365,878
110465,879
110565,878
110665,877
110765,877
110865,877
110965,878
111065,877
111165,878
111265,878
111365,877
111465,877
111565,878
111665,877
111765,879
111865,878
111965,877
112065,877
112165,878
112265,877
112365,878
112465,878
112565,879
112665,877
112765,877
112865,876
112965,877
113065,876
113165,877
113265,877
113365,878
113465,877
113565,877
113665,877
113765,878
113865,877
113965,877
114065,877
114165,877
114265,877
114365,876
114465,877
114565,878
114665,877
114765,877
114865,877
114965,877
115065,877
115165,878
115265,878
115365,877
115465,876
115565,877
115665,878
115765,876
115865,877
115965,877
116065,877
116165,877
116265,877
116365,877
116465,876
116565,877
116665,876
116765,877
116865,877
116965,877
117065,877
117165,877
117265,877
117365,877
117465,877
117565,877
117665,877
117765,876
117865,877
117965,876
118065,876
118165,876
118265,876
118365,876
118465,876
118565,877
118665,876
118765,876
118865,876
118965,877
119065,877
119165,876
119265,877
119365,876
119465,877
119565,877
119665,876
119765,876
119865,876
119965,877
120065,877
120165,877
120265,877
120365,877
120465,876
120565,876
120665,876
120765,876
120865,876
120965,876
121065,876
121165,876
121265,876
121365,876
121465,876
121565,876
121665,876
121765,875
121865,877
121965,877
122065,876
122165,876
122265,876
122365,876
122465,877
122565,877
122665,877
122765,876
122865,877
122965,876
123065,876
123165,876
123265,877
123365,876
123465,876
123565,876
123665,877
123765,876
123865,876
123965,876
124065,876
124165,876
124265,876
124365,876
124465,876
124565,876
124665,875
124765,875
124865,876
124965,876
125065,876
125165,876
125265,875
125365,876
125465,876
125565,876
125665,875
125765,876
125865,876
125965,876
126065,875
126165,876
126265,876
126365,876
126465,875
126565,875
126665,875
126765,876
126865,875
126965,876
127065,876
127165,876
127265,875
127365,876
127465,876
127565,876
127665,876
127765,875
127865,876
127965,875
128065,875
128165,875
128265,876
128365,876
128465,876
128565,875
128665,876
128765,876
128865,876
128965,876
129065,876
129165,877
129265,876
129365,875
129465,876
129565,876
129665,875
129765,875
129865,876
129965,876
130065,876
130165,875
130265,874
130365,876
130465,875
130565,876
130665,876
130765,876
130865,875
130965,876
131065,877
131165,876
131265,876
131365,876
131465,876
131565,875
131665,874
131765,876
131865,876
131965,875
132065,876
132165,875
132265,875
132365,875
132465,876
132565,876
132665,875
132765,875
132865,875
132965,875
133065,874
133165,875
133265,874
133365,875
133465,875
133565,876
133665,875
133765,875
133865,875
133965,875
134065,875
134165,875
134265,875
134365,876
134465,875
134565,876
134665,875
134765,875
134865,875
134965,874
135065,875
135165,874
135265,875
135365,876
135465,875
135565,875
135665,875
135765,874
135865,875
135965,876
136065,875
136165,875
136265,875
136365,876
136465,875
136565,875
136665,875
136765,875
136865,875
136965,875
137065,875
137165,875
137265,875
137365,876
137465,875
137565,875
137665,876
137765,875
137865,875
137965,875
138065,875
138165,875
138265,875
138365,875
138465,876
138565,875
138665,874
138765,875
138865,875
138965,875
139065,876
139165,875
139265,875
139365,875
139465,875
139565,875
139665,874
139765,874
139865,875
139965,876
140065,875
140165,875
140265,874
140365,876
140465,875
140565,875
140665,876
140765,875
140865,876
140965,874
141065,874
141165,875
141265,876
141365,876
141465,875
141565,875
141665,876
141765,875
141865,875
141965,876
142065,874
142165,875
142265,875
142365,876
142465,875
142565,874
142665,876
142765,875
142865,875
142965,875
143065,874
143165,875
143265,875
143365,875
143465,875
143565,874
143665,875
143765,875
143865,875
143965,875
144065,874
144165,875
144265,876
144365,875
144465,874
144565,875
144665,875
144765,875
144865,875
144965,874
145065,875
145165,875
145265,875
145365,875
145465,875
145565,875
145665,875
145765,875
145865,875
145965,876
146065,875
146165,875
146265,874
146365,875
146465,875
146565,875
146665,875
146765,875
146865,875
146965,875
147065,875
147165,874
147265,875
147365,875
147465,874
147565,875
147665,875
147765,875
147865,875
147965,875
148065,876
148165,875
148265,875
148365,875
148465,875
148565,875
148665,875
148765,874
148865,874
148965,875
149065,875
149165,875
149265,874
149365,874
149465,875
149565,874
149665,875
149765,875
149865,874
149965,876
150065,875
150165,874
150265,874
150365,874
150465,875
150565,874
150665,874
150765,874
150865,875
150965,875
151065,874
151165,874
151265,875
151365,874
151465,874
151565,874
151665,874
151765,875
151865,875
151965,875
152065,874
152165,874
152265,875
152365,874
152465,875
152565,875
152665,875
152765,874
152865,875
152965,874
153065,875
153165,875
153265,875
153365,875
153465,875
153565,875
153665,874
153765,875
153865,874
153965,874
154065,874
154165,874
154265,875
154365,875
154465,875
154565,875
154665,874
154765,875
154865,875
154965,874
155065,876
155165,874
155265,875
155365,875
155465,875
155565,875
155665,874
155765,875
155865,874
155965,874
156065,875
156165,875
156265,874
156365,875
156465,875
156565,875
156665,875
156765,875
156865,874
156965,876
157065,874
157165,875
157265,874
157365,875
157465,874
157565,874
157665,875
157765,874
157865,874
157965,874
158065,874
158165,875
158265,874
158365,874
158465,875
158565,875
158665,875
158765,875
158865,875
158965,875
159065,874
159165,874
159265,875
159365,874
159465,875
159565,875
159665,874
159765,874
159865,874
159965,875
160065,873
160165,874
160265,874
160365,875
160465,875
160565,874
160665,874
160765,875
160865,875
160965,875
161065,874
161165,875
161265,875
161365,874
161465,875
161565,875
161665,874
161765,875
161865,875
161965,875
162065,874
162165,874
162265,874
162365,875
162465,874
162565,874
162665,875
162765,874
162865,873
162965,874
163065,875
163165,874
163265,874
163365,875
163465,875
163565,875
163665,876
163765,874
163865,875
163965,874
164065,875
164165,874
164265,874
164365,875
164465,875
164565,876
164665,875
164765,875
164865,875
164965,874
165065,874
165165,875
165265,874
165365,874
165465,874
165565,874
165665,875
165765,875
165865,874
165965,875
166065,875
166165,874
166265,874
166365,875
166465,875
166565,875
166665,875
166765,874
166865,874
166965,875
167065,875
167165,874
167265,875
167365,875
167465,874
167565,875
167665,874
167765,874
167865,875
167965,874
168065,875
168165,875
168265,875
168365,875
168465,874
168565,874
168665,875
168765,874
168865,874
168965,874
169065,875
169165,875
169265,874
169365,875
169465,874
169565,874
169665,874
169765,875
169865,875
169965,874
170065,875
170165,874
170265,875
170365,874
170465,875
170565,874
170665,875
170765,874
170865,875
170965,875
171065,875
171165,874
171265,875
171365,875
171465,876
171565,874
171665,874
171765,874
171865,874
171965,874
172065,874
172165,875
172265,874
172365,875
172465,875
172565,874
172665,875
172765,875
172865,875
172965,875
173065,875
173165,874
173265,874
173365,873
173465,874
173565,874
173665,874
173765,875
173865,876
173965,874
174065,874
174165,874
174265,874
174365,873
174465,875
174565,875
174665,875
174765,875
174865,874
174965,875
175065,873
175165,874
175265,874
175365,875
175465,875
175565,875
175665,874
175765,875
175865,875
175965,875
176065,874
176165,874
176265,875
176365,874
176465,874
176565,873
176665,874
176765,874
176865,874
176965,875
177065,874
177165,874
177265,875
177365,874
177465,874
177565,875
177665,874
177765,874
177865,875
177965,874
178065,875
178165,874
178265,874
178365,874
178465,874
178565,874
178665,874
178765,875
178865,874
178965,874
179065,874
179165,874
179265,874
179365,873
179465,875
179565,874
179665,874
179765,874
179865,875
179965,874
180065,873
180165,875
180265,875
180365,874
180465,874
180565,874
180665,874
180765,874
180865,873
180965,874
181065,874
181165,874
181265,874
181365,874
181465,874
181565,874
181665,876
181765,874
181865,874
181965,874
182065,874
182165,874
182265,874
182365,874
182465,874
182565,875
182665,874
182765,874
182865,874
182965,874
183065,874
183165,875
183265,875
183365,874
183465,874
183565,875
183665,875
183765,873
183865,874
183965,874
184065,873
184165,873
184265,873
184365,874
184465,873
184565,874
184665,874
184765,874
184865,874
184965,874
185065,875
185165,874
185265,874
185365,874
185465,874
185565,875
185665,874
185765,873
185865,874
185965,874
186065,875
186165,874
186265,873
186365,874
186465,874
186565,874
186665,873
186765,874
186865,874
186965,874
187065,874
187165,874
187265,874
187365,874
187465,874
187565,874
187665,874
187765,874
187865,874
187965,874
188065,874
188165,874
188265,874
188365,875
188465,874
188565,875
188665,874
188765,873
188865,875
188965,874
189065,874
189165,875
189265,875
189365,874
189465,873
189565,875
189665,874
189765,873
189865,874
189965,874
190065,874
190165,875
190265,875
190365,874
190465,874
190565,874
190665,875
190765,874
190865,874
190965,875
191065,874
191165,874
191265,874
191365,874
191465,874
191565,874
191665,874
191765,875
191865,875
191965,874
192065,874
192165,874
192265,874
192365,874
192465,874
192565,874
192665,874
192765,874
192865,875
192965,875
193065,875
193165,874
193265,874
193365,875
193465,874
193565,874
193665,874
193765,875
193865,874
193965,874
194065,873
194165,874
194265,874
194365,874
194465,875
194565,874
194665,875
194765,874
194865,873
194965,875
195065,874
195165,874
195265,874
195365,873
195465,873
195565,874
195665,874
195765,874
195865,874
195965,874
196065,874
196165,874
196265,874
196365,875
196465,873
196565,873
196665,873
196765,874
196865,874
196965,875
197065,875
197165,875
197265,874
197365,874
197465,874
197565,875
197665,874
197765,874
197865,874
197965,874
198065,873
198165,874
198265,874
198365,874
198465,874
198565,874
198665,875
198765,874
198865,874
198965,875
199065,874
199165,873
199265,874
199365,875
199465,874
199565,875
199665,873
199765,874
199865,875
199965,874
200065,874
200165,873
200265,874
200365,874
200465,873
200565,875
200665,875
200765,875
200865,874
200965,875
201065,874
201165,874
201265,874
201365,873
201465,874
201565,874
201665,875
201765,873
201865,874
201965,873
202065,875
202165,873
202265,874
202365,873
202465,873
202565,874
202665,875
202765,874
202865,874
202965,874
203065,873
203165,874
203265,874
203365,874
203465,874
203565,875
203665,874
203765,874
203865,874
203965,874
204065,874
204165,873
204265,873
204365,874
204465,873
204565,874
204665,874
204765,874
204865,873
204965,875
205065,874
205165,874
205265,875
205365,874
205465,874
205565,874
205665,874
205765,874
205865,875
205965,874
206065,874
206165,874
206265,875
206365,873
206465,874
206565,874
206665,874
206765,874
206865,873
206965,873
207065,873
207165,874
207265,874
207365,874
207465,873
207565,874
207665,874
207765,874
207865,873
207965,874
208065,874
208165,874
208265,874
208365,874
208465,874
208565,873
208665,874
208765,873
208865,874
208965,874
209065,874
209165,874
209265,875
209365,874
209465,874
209565,874
209665,874
209765,874
209865,874
209965,874
210065,874
210165,874
210265,873
210365,874
210465,873
210565,875
210665,874
210765,873
210865,873
210965,873
211065,874
211165,874
211265,874
211365,874
211465,874
211565,874
211665,874
211765,873
211865,874
211965,874
212065,874
212165,873
212265,875
212365,874
212465,874
212565,874
212665,874
212765,874
212865,873
212965,873
213065,873
213165,873
213265,874
213365,873
213465,873
213565,873
213665,872
213765,873
213865,874
213965,874
214065,874
214165,874
214265,873
214365,874
214465,874
214565,874
214665,874
214765,873
214865,874
214965,874
215065,873
215165,874
215265,873
215365,874
215465,874
215565,874
215665,874
215765,873
215865,874
215965,875
216065,875
216165,874
216265,873
216365,874
216465,874
216565,874
216665,874
216765,873
216865,874
216965,873
217065,874
217165,874
217265,873
217365,874
217465,873
217565,875
217665,874
217765,874
217865,874
217965,874
218065,875
218165,874
218265,874
218365,873
218465,874
218565,874
218665,874
218765,875
218865,874
218965,873
219065,874
219165,874
219265,874
219365,874
219465,874
219565,874
219665,874
219765,874
219865,873
219965,872
220065,873
220165,874
220265,874
220365,873
220465,873
220565,873
220665,874
220765,874
220865,875
220965,874
221065,873
221165,874
221265,873
221365,875
221465,874
221565,874
221665,874
221765,874
221865,873
221965,873
222065,873
222165,874
222265,874
222365,874
222465,873
222565,873
222665,873
222765,874
222865,874
222965,873
223065,873
223165,874
223265,874
223365,874
223465,874
223565,873
223665,873
223765,874
223865,874
223965,874
224065,874
224165,874
224265,874
224365,873
224465,873
224565,874
224665,873
224765,873
224865,873
224965,873
225065,874
225165,873
225265,873
225365,873
225465,873
225565,873
225665,873
225765,873
225865,873
225965,873
226065,873
226165,874
226265,874
226365,874
226465,873
226565,873
226665,874
226765,873
226865,873
226965,873
227065,874
227165,874
227265,874
227365,873
227465,873
227565,873
227665,874
227765,874
227865,874
227965,873
228065,873
228165,873
228265,873
228365,874
228465,874
228565,874
228665,874
228765,874
228865,874
228965,874
229065,874
229165,873
229265,874
229365,873
229465,873
229565,873
229665,873
229765,873
229865,874
229965,874
230065,874
230165,873
230265,873
230365,874
230465,873
230565,873
230665,873
230765,872
230865,874
230965,873
231065,873
231165,874
231265,873
231365,873
231465,873
231565,873
231665,873
231765,874
231865,873
231965,874
232065,873
232165,872
232265,874
232365,873
232465,873
232565,874
232665,873
232765,873
232865,874
232965,873
233065,874
233165,873
233265,873
233365,874
233465,874
233565,873
233665,872
233765,873
233865,874
233965,873
234065,874
234165,874
234265,873
234365,874
234465,873
234565,872
234665,874
234765,874
234865,874
234965,875
235065,874
235165,874
235265,873
235365,874
235465,873
235565,874
235665,873
235765,873
235865,874
235965,873
236065,873
236165,872
236265,873
236365,874
236465,874
236565,873
236665,873
236765,873
236865,873
236965,873
237065,873
237165,874
237265,873
237365,873
237465,873
237565,874
237665,874
237765,873
237865,873
237965,873
238065,873
238165,874
238265,872
238365,874
238465,873
238565,874
238665,874
238765,873
238865,873
238965,873
239065,873
239165,874
239265,873
239365,873
239465,874
239565,873
239665,874
239765,873
239865,873
239965,874
240065,873
240165,873
240265,873
240365,873
240465,873
240565,873
240665,872
240765,874
240865,874
240965,873
241065,873
241165,873
241265,873
241365,874
241465,874
241565,873
241665,874
241765,874
241865,873
241965,874
242065,873
242165,873
242265,874
242365,873
242465,873
242565,873
242665,873
242765,873
242865,873
242965,874
243065,874
243165,874
243265,873
243365,874
243465,873
243565,873
243665,873
243765,874
243865,874
243965,873
244065,873
244165,873
244265,873
244365,873
244465,874
244565,873
244665,873
244765,873
244865,873
244965,874
245065,873
245165,873
245265,874
245365,874
245465,873
245565,874
245665,873
245765,873
245865,874
245965,874
246065,872
246165,873
246265,872
246365,873
246465,873
246565,873
246665,873
246765,873
246865,873
246965,873
247065,872
247165,874
247265,874
247365,873
247465,873
247565,873
247665,873
247765,873
247865,873
247965,874
248065,873
248165,874
248265,872
248365,874
248465,873
248565,874
248665,873
248765,873
248865,873
248965,873
249065,872
249165,872
249265,874
249365,874
249465,873
249565,873
249665,873
249765,874
249865,873
249965,873
250065,874
250165,873
250265,873
250365,873
250465,873
250565,873
250665,873
250765,872
250865,874
250965,873
251065,873
251165,874
251265,873
251365,872
251465,873
251565,874
251665,873
251765,872
251865,873
251965,873
252065,873
252165,873
252265,875
252365,873
252465,872
252565,873
252665,873
252765,873
252865,873
252965,873
253065,873
253165,874
253265,874
253365,873
253465,873
253565,873
253665,873
253765,873
253865,873
253965,872
254065,872
254165,872
254265,874
254365,872
254465,873
254565,872
254665,873
254765,873
254865,874
254965,873
255065,874
255165,873
255265,873
255365,873
255465,873
255565,873
255665,873
255765,873
255865,872
255965,874
256065,874
256165,873
256265,873
256365,872
256465,873
256565,872
256665,873
256765,873
256865,873
256965,873
257065,874
257165,873
257265,873
257365,873
257465,873
257565,873
257665,874
257765,873
257865,873
257965,873
258065,874
258165,873
258265,873
258365,873
258465,873
258565,873
258665,874
258765,873
258865,874
258965,874
259065,872
259165,873
259265,874
259365,873
259465,874
259565,873
259665,873
259765,873
259865,872
259965,874
260065,873
260165,873
260265,873
260365,874
260465,873
260565,873
260665,874
260765,874
260865,874
260965,872
261065,873
261165,874
261265,872
261365,872
261465,873
261565,874
261665,873
261765,873
261865,873
261965,874
262065,873
262165,873
262265,873
262365,873
262465,873
262565,873
262665,873
262765,874
262865,874
262965,873
263065,873
263165,873
263265,873
263365,873
263465,873
263565,873
263665,873
263765,873
263865,872
263965,873
264065,873
264165,872
264265,873
264365,873
264465,873
264565,873
264665,873
264765,873
264865,873
264965,873
265065,874
265165,873
265265,873
265365,873
265465,873
265565,873
265665,873
265765,873
265865,873
265965,874
266065,873
266165,873
266265,873
266365,872
266465,874
266565,873
266665,873
266765,873
266865,873
266965,873
267065,873
267165,872
267265,873
267365,874
267465,872
267565,873
267665,873
267765,873
267865,873
267965,873
268065,873
268165,873
268265,874
268365,873
268465,873
268565,873
268665,873
268765,873
268865,873
268965,874
269065,873
269165,874
269265,873
269365,874
269465,873
269565,873
269665,872
269765,874
269865,873
269965,872
270065,873
270165,873
270265,873
270365,873
270465,873
270565,873
270665,873
270765,873
270865,873
270965,873
271065,873
271165,873
271265,872
271365,873
271465,873
271565,873
271665,873
271765,873
271865,873
271965,873
272065,874
272165,873
272265,873
272365,873
272465,873
272565,873
272665,874
272765,873
272865,873
272965,872
273065,872
273165,873
273265,873
273365,872
273465,873
273565,872
273665,872
273765,873
273865,873
273965,872
274065,873
274165,873
274265,872
274365,873
274465,874
274565,873
274665,873
274765,873
274865,873
274965,873
275065,873
275165,873
275265,873
275365,873
275465,873
275565,873
275665,872
275765,872
275865,873
275965,873
276065,872
276165,873
276265,872
276365,872
276465,873
276565,874
276665,873
276765,872
276865,874
276965,872
277065,873
277165,873
277265,874
277365,872
277465,873
277565,873
277665,873
277765,873
277865,873
277965,874
278065,871
278165,873
278265,873
278365,874
278465,873
278565,873
278665,873
278765,873
278865,873
278965,873
279065,872
279165,873
279265,873
279365,873
279465,873
279565,872
279665,873
279765,873
279865,873
279965,873
280065,873
280165,873
280265,873
280365,873
280465,873
280565,873
280665,873
280765,873
280865,872
280965,872
281065,873
281165,873
281265,874
281365,873
281465,873
281565,873
281665,872
281765,872
281865,874
